Campaign ID,Campaign Name,Prospect Status,Account ID,Account Name,domain,Country,Prospect ID,Opt-In,Opt-In Source,Opt-In Timestamp,Opt-Out Timestamp,Job Title,Prospect Source,opt_in_flag,opt_out_flag
FY23-Q3-global-PROD461-fall_fever_sale,Fall Fever Sale,Registered,0014M0000T1fw5LQAR,Elite Systems Inc.,elitesysinc.biz,BRA,0034M0000qGpKfzQAJ,Yes,email subscription,2023-05-08 06:11:00,,Business Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-cyber_monday_madness,Cyber Monday Madness,No Show,0014M0000y1i1EQQAY,Polaris Innovations,polarisinnovations.org,USA,0034M0000umRpfiQAB,Yes,online contest entry,2023-05-08 06:11:00,,Manager BI / Analytics,Advertisement,1,0
FY23-Q3-global-PROD461-blooming_spring_discounts,Blooming Spring Discounts,Responded,0014M0000HV1I3QQAT,Titan Technologies,titantechnologies.net,MEX,0034M0000oM8aJ3QAJ,Yes,referral program,2023-05-08 06:11:00,,"Corporate Director, Innovation & Knowledge Analytics",Advertisement,1,0
FY23-Q3-global-PROD461-spring_into_savings,Spring Into Savings,No Show,0014M0000ZJwBVJQA13,Stellar Innovations,stellarinnov.org,FRA,0034M0000TmojNwQAJ,Yes,email subscription,2023-05-06 06:11:00,,Vice President - Senior Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-labor_day_sale,Labor Day Sale,No Show,0014M0000y1i1EQQAY,Polaris Innovations,polarisinnovations.org,USA,0034M0000K9twnmQAB,Yes,email subscription,2023-05-06 06:11:00,,Data Analyst,Trade Show,1,0
FY23-Q3-global-PROD461-fall_fever_sale,Fall Fever Sale,Registered,0014M0000A3B6XgQAJ,Mercury Innovations,mercuryinnovations.biz,USA,0034M0000qbqVk3QAJ,Yes,referral program,2023-05-06 06:11:00,,Senior Financial Reporting Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-summer_savings_bonanza,Summer Savings Bonanza,Attended,0014M0000Wnj8WrQAJ,Astral Solutions,astralsolutions.net,IND,0034M0000piUaMEQA2,Yes,online contest entry,2023-05-06 06:11:00,,Performance Metrics Data Analyst,Trade Show,1,0
FY23-Q3-global-PROD461-summer_blowout_sale,Summer Blowout Sale,No Show,0014M0000kYyeJhQAJ,Hyperion Enterprises,hyperionenterprises.biz,USA,0034M0000r5iyABQAY,Yes,online contest entry,2023-05-06 06:11:00,,Social Media,Advertisement,1,0
FY23-Q3-global-PROD461-annual_holiday_sale,Annual Holiday Sale,Registered,0014M0000RdTXmeQAH,Stellar Solutions,stellarsolutions.org,FRA,0034M0000pKQlhFQAX,Yes,online contest entry,2023-05-06 06:11:00,,Infrastructure Systems Analyst & Infrastructure Engineer,Advertisement,1,0
FY23-Q3-global-PROD461-summer_clearance_sale,Summer Clearance Sale,No Show,0014M0000Gf3ZCQQA11,Zenith Corporation,zenithcorporation.biz,DEU,0034M0000fTK8z3QAD,Yes,email subscription,2023-05-04 06:11:00,,IT Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-summer_sizzler,Summer Sizzler,No Show,0014M0000mj44DgQAI,Silver Oak Enterprises,silveroakent.biz,ARGENTINA,0034M0000mptw4hQAB,Yes,email subscription,2023-05-04 06:11:00,,Data Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-fall_fever_special,Fall Fever Special,Attended,0014M0000IZJZKtQAX,Vertex Corporation,vertexcorp.net,JPN,0034M0000jrO53lQAJ,Yes,online contest entry,2023-05-04 06:11:00,,Analyst - Business,Trade Show,1,0
FY23-Q3-global-PROD461-annual_holiday_sale,Annual Holiday Sale,No Show,0014M0000IZJZKtQAX,Vertex Corporation,vertexcorp.net,JPN,0034M0000o9dV9zQAJ,Yes,referral program,2023-05-04 06:11:00,,Senior Systems Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-summer_spectacular,Summer Spectacular,Attended,0014M0000CrRQXWQAZ,Apollo Innovations,apolloinnovations.net,ARGENTINA,0034M0000XtQYdQQAV,Yes,online contest entry,2023-05-04 06:11:00,,Application System Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-annual_summer_blowout,Annual Summer Blowout,No Show,0014M0000UsZgoUQAT,Proxima Technologies,proximatech.org,IND,0034M0000r4UoFuQAJ,Yes,referral program,2023-05-04 06:11:00,,IT Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-autumn_extravaganza,Autumn Extravaganza,Attended,0014M0000y1i1EQQAY,Polaris Innovations,polarisinnovations.org,USA,0034M0000qtM78PQAZ,Yes,online contest entry,2023-05-04 06:11:00,,Hc Data Analytics Reporting Support,Trade Show,1,0
FY23-Q3-global-PROD461-annual_summer_clearance,Annual Summer Clearance,No Show,0014M0000Mi6XelQAF,Eclipse Technologies,eclipsetechnologies.biz,USA,0034M0000nS3nAcQAJ,Yes,online purchase,2023-05-02 06:11:00,,Senior Information -Process Control Technology Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-labor_day_blowout,Labor Day Blowout,Responded,0014M0000Kuiz6SQAR,Astra Dynamics,astradynamics.org,GBR,0034M0000s6BDBUQA2,Yes,online purchase,2023-05-02 06:11:00,,Security Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-annual_holiday_sale,Annual Holiday Sale,No Show,0014M0000ZJwBVJQA20,Stellar Innovations,stellarinnov.org,FRA,0034M0000qZI5C0QAL,Yes,,2023-05-02 06:11:00,,Senior Business Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-summer_sizzler,Summer Sizzler,Responded,0014M0000ZJwBVJQA15,Stellar Innovations,stellarinnov.org,FRA,0034M0000QGYsbkQAH,Yes,online purchase,2023-05-02 06:11:00,,Senior Information Security Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-cyber_monday_sale,Cyber Monday Sale,Attended,0014M0000Ri9Qe6QAF,Zenith Solutions,zenithsolutions.net,CHN,0034M0000pp1pUeQAI,Yes,,2023-05-02 06:11:00,,Senior Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-winter_clearance,Winter Clearance,No Show,0014M0000ayS5yeQAB,Skyline Solutions,skylinesolutions.org,GBR,0034M0000tAspEmQAJ,Yes,website form,2023-05-02 06:11:00,,Senior Data & Mi Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-summer_super_sale,Summer Super Sale,No Show,0014M0000A3B6XgQAJ,Mercury Innovations,mercuryinnovations.biz,USA,0034M0000pQXabZQAX,Yes,email subscription,2023-04-30 06:11:00,,"Manager, Analytics",Advertisement,1,0
FY23-Q3-global-PROD461-annual_holiday_sale,Annual Holiday Sale,No Show,0014M0000ZJwBVJQA12,Stellar Innovations,stellarinnov.org,FRA,0034M0000qtPhQ3QAL,Yes,online contest entry,2023-04-30 06:11:00,,Sr. Adobe Analytics Developer(Platform Owner),Trade Show,1,0
FY23-Q3-global-PROD461-spring_break_sale,Spring Break Sale,Attended,0014M0000M58JzQQAV,Phoenix Technologies,phoenixtechnologies.org,USA,0034M0000JFwMxfQAH,Yes,referral program,2023-04-30 06:11:00,,Associate professor (Data Driven Business | People Analytics),Advertisement,1,0
FY23-Q3-global-PROD461-spring_clearance_event,Spring Clearance Event,No Show,0014M0000Wnj8WrQAJ,Astral Solutions,astralsolutions.net,IND,0034M0000q7ZfPOQA0,Yes,online contest entry,2023-04-30 06:11:00,,Manager / Programmer / Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-annual_summer_clearance,Annual Summer Clearance,No Show,0014M0000Da9uXsQAJ,Aurora Enterprises,auroraenterprises.biz,USA,0034M0000fhd8XsQAI,Yes,email subscription,2023-04-30 06:11:00,,System Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-fall_fashion_sale,Fall Fashion Sale,No Show,0014M0000FftR9BQAV,Nova Dynamics,novadynamics.info,MEX,0034M0000tqjS1AQAX,Yes,referral program,2023-04-30 06:11:00,,Program Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-winter_wonderland_sale,Winter Wonderland Sale,No Show,0014M0000BhE6DqQAL,Aquarius Systems,aquariussystems.biz,CAN,0034M0000o1YmpDQAZ,Yes,social media campaign,2023-04-28 06:11:00,,Cybersecurity Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-winter_wonderland_sale,Winter Wonderland Sale,No Show,0014M0000bduD7mQAE,Bluebird Technologies,bluebirdtech.net,CAN,0034M0000AQuk1lQAD,Yes,newsletter subscription,2023-04-28 06:11:00,,Software Developer & Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-labor_day_special,Labor Day Special,Registered,0014M0000k4RUwvQAN,Quantum Dynamics,quantumdyn.info,DEU,0034M0000p3U5pCQAZ,Yes,event registration,2023-04-28 06:11:00,,IT Architecture Business Analyst (Project via IBM Consulting),Advertisement,1,0
FY23-Q3-global-PROD461-labor_day_special,Labor Day Special,No Show,0014M0000T1fw5LQAR,Elite Systems Inc.,elitesysinc.biz,BRA,0034M0000qQvO0kQAJ,Yes,event registration,2023-04-28 06:11:00,,IT Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-halloween_haunt,Halloween Haunt,No Show,0014M0000WoxXbvQAJ,Infinity Solutions,infinitysolutions.net,USA,0034M0000lW0sjfQAB,Yes,social media campaign,2023-04-28 06:11:00,,Senior Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-summer_showcase,Summer Showcase,Attended,0014M0000k4RUwvQAN,Quantum Dynamics,quantumdyn.info,DEU,0034M0000oS5wmAQAZ,Yes,social media campaign,2023-04-28 06:11:00,,Actuarial Analyst,Trade Show,1,0
FY23-Q3-global-PROD461-cyber_monday_special,Cyber Monday Special,No Show,0014M0000ExwOU5QAL,Solaris Innovations,solarisinnovations.org,ESP,0034M0000uFqlcwQAB,Yes,email subscription,2023-04-26 06:11:00,,Business Intelligence / Analytics Engineer,Advertisement,1,0
FY23-Q3-global-PROD461-annual_halloween_sale,Annual Halloween Sale,No Show,0014M0000BRcYV1QAL,Horizon Technologies,horizontech.biz,USA,0034M0000oFKwD1QAL,Yes,referral program,2023-04-26 06:11:00,,Arquiteto de Dados | Big Data | Data Lake | Analytics,Advertisement,1,0
FY23-Q3-global-PROD461-summer_festival_sale,Summer Festival Sale,No Show,0014M0000f7hC3ZQAU,Phoenix Dynamics,phoenixdyn.biz,BRA,0034M0000rC83uRQAZ,Yes,referral program,2023-04-26 06:11:00,,Service Desk Analyst/Specialised Lead,Trade Show,1,0
FY23-Q3-global-PROD461-summer_super_sale,Summer Super Sale,No Show,0014M0000fROl7NQAT,Terra Systems Inc.,terrasystemsinc.biz,ITA,0034M0000qAAn65QAJ,Yes,referral program,2023-04-26 06:11:00,,Front Desk Staff and Data Analytics,Advertisement,1,0
FY23-Q3-global-PROD461-holiday_savings_bash,Holiday Savings Bash,No Show,0014M0000iqRksQQAT,Nimbus Innovations,nimbusinnovations.org,CAN,0034M0000kM7rTgQAJ,Yes,online contest entry,2023-04-26 06:11:00,,Acquisitions Analyst,Trade Show,1,0
FY23-Q3-global-PROD461-summer_festival_sale,Summer Festival Sale,No Show,0014M0000WoxXbvQAJ,Infinity Solutions,infinitysolutions.net,USA,0034M0000sVCl3wQAI,Yes,online contest entry,2023-04-26 06:11:00,,Senior Business Analyst | Product Management,Advertisement,1,0
FY23-Q3-global-PROD461-cyber_monday_sale,Cyber Monday Sale,No Show,0014M0000R1GxmIQAF,Spectrum Enterprises,spectrumenterprises.org,CAN,0034M0000o3nDJpQAM,Yes,online contest entry,2023-04-26 06:11:00,,"Director, Financial Planning & Analysis",Advertisement,1,0
FY23-Q3-global-PROD461-annual_year_end_clearance,Annual Year End Clearance,Registered,0014M0000GNNRu6QAH,Neptune Enterprises,neptuneenterprises.org,CHN,0034M0000oZiMjIQAV,Yes,social media campaign,2023-04-24 06:11:00,,Service Desk Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-halloween_haunt,Halloween Haunt,No Show,0014M0000Mi6XelQAF,Eclipse Technologies,eclipsetechnologies.biz,USA,0034M0000rBBwGfQAL,Yes,newsletter subscription,2023-04-24 06:11:00,,"Director, Analytical Operations",Advertisement,1,0
FY23-Q3-global-PROD461-labor_day_special,Labor Day Special,Registered,0014M0000PHi1oQAD,Cygnus Solutions,cygnussolutions.net,GBR,0034M0000p8j3sMQAQ,Yes,social media campaign,2023-04-24 06:11:00,,Solution Architect Data Analytics Lead,Advertisement,1,0
FY23-Q3-global-PROD461-labor_day_blowout,Labor Day Blowout,No Show,0014M0000HCVQJZQA17,Cygnus Solutions,cygnussolutions.org,ESP,0034M0000jDSmAwQAJ,Yes,newsletter subscription,2023-04-24 06:11:00,,Associate Software Support Analyst,Trade Show,1,0
FY23-Q3-global-PROD461-summer_showcase,Summer Showcase,Responded,0014M0000yOAtZxQAJ,Omega Innovations,omegainnovations.org,CHN,0034M0000B3SLZyQAL,Yes,newsletter subscription,2023-04-24 06:11:00,,Data Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-winter_wonderland_sale,Winter Wonderland Sale,No Show,0014M0000ouJwBZQAY,Omega Enterprises,omegaenterprises.net,ESP,0034M0000oE3A1nQAF,Yes,event registration,2023-04-24 06:11:00,,Senior IT Project Management Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-summer_savings_bonanza,Summer Savings Bonanza,Attended,0014M0000GNNRu6QAH,Neptune Enterprises,neptuneenterprises.org,CHN,0034M0000k27YxqQAI,Yes,newsletter subscription,2023-04-22 06:11:00,,Lead Programmer Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-march_madness_sale,March Madness Sale,Responded,0014M0000Mi6XelQAF,Eclipse Technologies,eclipsetechnologies.biz,USA,0034M0000mWQ50yQAD,Yes,event registration,2023-04-22 06:11:00,,Senior Programmer Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-valentines_day_special,Valentine's Day Special,No Show,0014M0000HV1I3QQAT,Titan Technologies,titantechnologies.net,MEX,0034M0000T6ERy6QAD,Yes,social media campaign,2023-04-22 06:11:00,,"Global Director, Platforms & Analytics Technology",Trade Show,1,0
FY23-Q3-global-PROD461-winter_discount_extravaganza,Winter Discount Extravaganza,No Show,0014M0000ZC9WpeQAD,Galaxy Technologies,galaxytechnologies.net,GBR,0034M0000qaU9beQAJ,Yes,event registration,2023-04-22 06:11:00,,Senior Web Data Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-summer_blowout,Summer Blowout,Attended,0014M0000C3Gz3EQAT,Blue Sky Solutions,blueskysolutions.org,CAN,0034M0000rE2NJTQAZ,Yes,newsletter subscription,2023-04-22 06:11:00,,Business Analytics Team Leader,Advertisement,1,0
FY23-Q3-global-PROD461-springtime_savings,Springtime Savings,No Show,0014M0000PHi1oQAD,Cygnus Solutions,cygnussolutions.net,GBR,0034M0000xI4wKkQAJ,Yes,social media campaign,2023-04-22 06:11:00,,Sr Business Data Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-summer_super_sale,Summer Super Sale,No Show,0014M0000CrRQXWQAZ,Apollo Innovations,apolloinnovations.net,ARGENTINA,0034M0000qBdilYQAZ,Yes,,2023-04-20 06:11:00,,"Senior Director, Advanced Analytics & Data Science",Advertisement,1,0
FY23-Q3-global-PROD461-winter_savings_event,Winter Savings Event,No Show,0014M0000ExwOU5QAL,Solaris Innovations,solarisinnovations.org,ESP,0034M0000lKhxORQAY,Yes,online purchase,2023-04-20 06:11:00,,Information Project Management Office Technology Business Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-new_year_discounts,New Year Discounts,Responded,0014M0000TxFw8VQAT,Solaris Corporation,solariscorporation.biz,ITA,0034M0000fXmNGtQAL,Yes,,2023-04-20 06:11:00,,Assistant Vice President Big Data Analytics and Machine Learning,Advertisement,1,0
FY23-Q3-global-PROD461-annual_summer_clearance,Annual Summer Clearance,Responded,0014M0000f7hC3ZQAU,Phoenix Dynamics,phoenixdyn.biz,BRA,0034M0000n2KIO6QAM,Yes,online purchase,2023-04-20 06:11:00,,Sr Information Security Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-spring_clearance_event,Spring Clearance Event,No Show,0014M0000F1o6QgQAJ,Pegasus Solutions,pegasussolutions.net,USA,0034M0000ZvrnZ1QAJ,Yes,online purchase,2023-04-20 06:11:00,,Senior Business System Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-cyber_monday_special,Cyber Monday Special,No Show,0014M0000Gf3ZCQQA5,Zenith Corporation,zenithcorporation.biz,DEU,0034M0000PbuJLlQAJ,Yes,website form,2023-04-20 06:11:00,,Business Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-annual_halloween_sale,Annual Halloween Sale,No Show,0014M0000BRcYV1QAL,Horizon Technologies,horizontech.biz,USA,0034M0000rBP3b4QAJ,Yes,,2023-04-20 06:11:00,,Data Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-spring_flower_sale,Spring Flower Sale,No Show,0014M0000Gf3ZCQQA18,Zenith Corporation,zenithcorporation.biz,DEU,0034M0000p5fL1XQAU,Yes,online purchase,2023-04-18 06:11:00,,"""Director, Data Analytics""",Trade Show,1,0
FY23-Q3-global-PROD461-spring_fling_savings,Spring Fling Savings,No Show,0014M0000C3Gz3EQAT,Blue Sky Solutions,blueskysolutions.org,CAN,0034M0000Wc58XbQAJ,Yes,website form,2023-04-18 06:11:00,,Communications Network Analyst II,Advertisement,1,0
FY23-Q3-global-PROD461-cyber_monday_sale,Cyber Monday Sale,No Show,0014M0000T1fw5LQAR,Elite Systems Inc.,elitesysinc.biz,BRA,0034M0000rEG5KgQAL,Yes,website form,2023-04-18 06:11:00,,"Manager, Analytics",Advertisement,1,0
FY23-Q3-global-PROD461-summer_festival_sale,Summer Festival Sale,No Show,0014M0000R1GxmIQAF,Spectrum Enterprises,spectrumenterprises.org,CAN,0034M0000q6G00TQAZ,Yes,online purchase,2023-04-18 06:11:00,,IT Procurement Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-summer_savings_extravaganza,Summer Savings Extravaganza,No Show,0014M0000HsLYfhQAH,Aurora Systems,aurorasystems.biz,USA,0034M0000pLTSB5QAJ,Yes,,2023-04-18 06:11:00,,Analyst - Business,Advertisement,1,0
FY23-Q3-global-PROD461-summer_super_sale,Summer Super Sale,No Show,0014M0000F1o6QgQAJ,Pegasus Solutions,pegasussolutions.net,USA,0034M0000qu8eg6QAI,Yes,online purchase,2023-04-18 06:11:00,,System Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-new_year_discounts,New Year Discounts,Attended,0014M0000IZJZKtQAX,Vertex Corporation,vertexcorp.net,JPN,0034M0000q3lxorQAJ,Yes,online contest entry,2023-04-16 06:11:00,,Senior Analyst Programmer,Trade Show,1,0
FY23-Q3-global-PROD461-springtime_sale,Springtime Sale,Registered,0014M0000BRcYV1QAL,Horizon Technologies,horizontech.biz,USA,0034M0000jN30pFQAZ,Yes,online contest entry,2023-04-16 06:11:00,,Analytics Engineer,Advertisement,1,0
FY23-Q3-global-PROD461-fall_harvest_sale,Fall Harvest Sale,No Show,0014M0000PHi1oQAD,Cygnus Solutions,cygnussolutions.net,GBR,0034M0000dC5NFvQAM,Yes,email subscription,2023-04-16 06:11:00,,Analyst - Business,Trade Show,1,0
FY23-Q3-global-PROD461-fall_favorites_discounts,Fall Favorites Discounts,Responded,0014M0000ExwOU5QAL,Solaris Innovations,solarisinnovations.org,ESP,0034M0000FpX7poQAD,Yes,referral program,2023-04-16 06:11:00,,Senior Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-halloween_bash,Halloween Bash,No Show,0014M0000T1fw5LQAR,Elite Systems Inc.,elitesysinc.biz,BRA,0034M0000ZP7NY2QAZ,Yes,email subscription,2023-04-16 06:11:00,,IT Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-back_to_school_sale,Back to School Sale,Attended,0014M0000ouJwBZQAY,Omega Enterprises,omegaenterprises.net,ESP,0034M0000deF0LJQA0,Yes,,2023-04-14 06:11:00,,data analyst,Advertisement,1,0
FY23-Q3-global-PROD461-annual_fall_sale,Annual Fall Sale,No Show,0014M0000iqRksQQAT,Nimbus Innovations,nimbusinnovations.org,CAN,0034M0000oNwsw4QAJ,Yes,online purchase,2023-04-14 06:11:00,,Data Quality Analyst,Trade Show,1,0
FY23-Q3-global-PROD461-annual_summer_clearance,Annual Summer Clearance,No Show,0014M0000WoxXbvQAJ,Infinity Solutions,infinitysolutions.net,USA,0034M0000qPd7EiQAJ,Yes,website form,2023-04-14 06:11:00,,Learning & Development Systems Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-winter_wonderland_sale,Winter Wonderland Sale,No Show,0014M0000k4RUwvQAN,Quantum Dynamics,quantumdyn.info,DEU,0034M0000fuiLWxQAM,Yes,,2023-04-14 06:11:00,,Accounting Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-spring_break_sale,Spring Break Sale,No Show,0014M0000TxFw8VQAT,Solaris Corporation,solariscorporation.biz,ITA,0034M0000p2lnisQAB,Yes,online purchase,2023-04-14 06:11:00,,"Vice President, Cyber Security Response & Analyst",Advertisement,1,0
FY23-Q3-global-PROD461-winter_clearance,Winter Clearance,Registered,0014M0000BhE6DqQAL,Aquarius Systems,aquariussystems.biz,CAN,0034M0000mEzsuXQAZ,Yes,website form,2023-04-14 06:11:00,,System Administrator & Master Data Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-autumn_blowout_sale,Autumn Blowout Sale,No Show,0014M0000fROl7NQAT,Terra Systems Inc.,terrasystemsinc.biz,ITA,0034M0000kZZhC2QAJ,Yes,event registration,2023-04-12 06:11:00,,Data Analyst,Trade Show,1,0
FY23-Q3-global-PROD461-summer_sizzler,Summer Sizzler,No Show,0014M0000HsLYfhQAH,Aurora Systems,aurorasystems.biz,USA,0034M0000r4x3tYQAZ,Yes,newsletter subscription,2023-04-12 06:11:00,,Financial Systems Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-spring_break_sale,Spring Break Sale,No Show,0014M0000WoxXbvQAJ,Infinity Solutions,infinitysolutions.net,USA,0034M0000CYFcGyQAL,Yes,social media campaign,2023-04-12 06:11:00,,Senior Analyst - Business,Advertisement,1,0
FY23-Q3-global-PROD461-halloween_bash,Halloween Bash,No Show,0014M0000R1GxmIQAF,Spectrum Enterprises,spectrumenterprises.org,CAN,0034M0000jH5JFlQAJ,Yes,event registration,2023-04-12 06:11:00,,IT Business Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-annual_year_end_clearance,Annual Year End Clearance,No Show,0014M0000pUS9gqQAD,Vertex Corporation,vertexcorporation.biz,BRA,0034M0000lrDRQeQAO,Yes,social media campaign,2023-04-12 06:11:00,,IT Principal Business Systems Analyst,Advertisement,1,0
FY23-Q3-global-PROD461-holiday_sale_extravaganza,Holiday Sale Extravaganza,No Show,0014M0000Da9uXsQAJ,Aurora Enterprises,auroraenterprises.biz,USA,0034M0000qDb7HSQAZ,Yes,newsletter subscription,2023-04-12 06:11:00,,Senior analyst,Advertisement,1,0
FY23-Q3-global-PROD461-back_to_school_sale,Back to School Sale,No Show,0014M0000ZJwBVJQA4,Stellar Innovations,stellarinnov.org,FRA,0034M0000sC8hBSQAZ,Yes,newsletter subscription,2023-04-12 06:11:00,,"Director, Financial Planning & Analysis",Advertisement,1,0
FY23-Q3-global-PROD461-annual_summer_clearance,Annual Summer Clearance,No Show,0014M0000ExwOU5QAL,Solaris Innovations,solarisinnovations.org,ESP,0034M0000p1nZaUQAU,Yes,,2023-04-10 06:11:00,,Revenue Management Analyst,Advertisement,1,0
